time,similarity,gateways,collaborators
2019-05-06 00:18:10,0.977,8.0,6.0
2019-05-06 00:18:11,0.972,7.0,6.0
2019-05-06 00:18:13,0.9235,8.0,6.0
2019-05-06 00:18:15,0.93,7.0,5.0
2019-05-06 00:18:16,0.82,8.0,6.0
2019-05-06 00:18:18,0.919,8.0,5.0
2019-05-06 00:18:19,0.958,8.0,6.0
2019-05-06 00:18:23,0.95,8.0,6.0
2019-05-06 00:18:26,0.899,8.0,6.0
2019-05-06 00:18:34,0.912,9.0,6.0
2019-05-06 00:18:36,0.872,9.0,6.0
2019-05-06 00:18:45,0.9940000000000001,7.0,6.0
2019-05-06 00:18:48,0.93,8.0,6.0
2019-05-06 00:18:51,0.912,8.0,6.0
2019-05-06 00:18:54,0.934,9.0,6.0
2019-05-06 00:19:02,0.878,7.0,4.0
2019-05-06 00:19:07,0.978,6.0,6.0
2019-05-06 00:19:09,0.991,7.0,6.0
2019-05-06 00:19:13,0.995,7.0,6.0
2019-05-06 00:19:16,0.946,9.0,6.0
2019-05-06 00:19:24,0.9259999999999999,7.0,4.0
2019-05-06 00:19:25,0.995,8.0,6.0
2019-05-06 00:19:29,0.9520000000000001,7.0,5.0
2019-05-06 00:19:32,0.9640000000000001,9.0,6.0
2019-05-06 00:19:36,0.865,8.0,6.0
2019-05-06 00:19:37,0.937,9.0,6.0
2019-05-06 00:19:40,0.991,9.0,6.0
2019-05-06 00:19:41,0.9620000000000001,9.0,6.0
2019-05-06 00:19:43,0.9620000000000001,9.5,6.0
2019-05-06 00:19:45,0.91,7.0,5.0
2019-05-06 00:19:46,0.951,10.0,6.0
2019-05-06 00:19:48,0.927,9.0,5.0
2019-05-06 00:19:49,0.993,9.0,6.0
2019-05-06 00:19:53,0.943,8.0,6.0
2019-05-06 00:19:56,0.9740000000000001,10.0,6.0
2019-05-06 00:20:04,0.983,8.0,6.0
2019-05-06 00:20:06,0.988,9.0,6.0
2019-05-06 00:20:15,0.981,9.0,6.0
2019-05-06 00:20:18,0.971,10.0,6.0
2019-05-06 00:20:21,0.925,10.0,6.0
2019-05-06 00:20:24,0.937,10.0,6.0
2019-05-06 00:20:32,0.919,7.0,4.0
2019-05-06 00:20:37,0.9590000000000001,7.0,6.0
2019-05-06 00:20:39,0.986,9.0,6.0
2019-05-06 00:20:43,0.983,7.0,6.0
2019-05-06 00:20:46,0.914,8.0,6.0
2019-05-06 00:20:54,0.938,8.0,4.0
2019-05-06 00:20:55,0.9570000000000001,9.0,6.0
2019-05-06 00:20:59,0.966,9.0,5.0
2019-05-06 00:21:02,0.9690000000000001,9.0,6.0
2019-05-06 00:21:07,0.946,9.0,6.0
2019-05-06 00:21:08,0.903,10.0,6.0
2019-05-06 00:21:10,0.968,9.0,6.0
2019-05-06 00:21:11,0.91,8.0,6.0
2019-05-06 00:21:13,0.9339999999999999,9.5,6.0
2019-05-06 00:21:15,0.993,8.0,5.0
2019-05-06 00:21:16,0.9390000000000001,9.0,6.0
2019-05-06 00:21:18,0.917,8.0,5.0
2019-05-06 00:21:19,0.9490000000000001,9.0,6.0
2019-05-06 00:21:23,0.935,8.0,6.0
2019-05-06 00:21:26,0.9840000000000001,8.0,6.0
2019-05-06 00:21:33,0.9420000000000001,6.0,6.0
2019-05-06 00:21:36,0.9259999999999999,10.0,6.0
2019-05-06 00:21:45,0.975,7.0,6.0
2019-05-06 00:21:48,0.9359999999999999,9.0,6.0
2019-05-06 00:21:51,0.958,7.0,6.0
2019-05-06 00:21:54,0.9420000000000001,9.0,6.0
2019-05-06 00:22:02,0.987,6.0,4.0
2019-05-06 00:22:07,0.937,9.0,6.0
2019-05-06 00:22:09,0.993,9.0,6.0
2019-05-06 00:22:13,0.986,9.0,6.0
2019-05-06 00:22:16,0.9329999999999999,8.0,6.0
2019-05-06 00:22:24,0.9390000000000001,8.0,4.0
2019-05-06 00:22:25,0.9620000000000001,8.0,6.0
2019-05-06 00:22:29,0.951,7.0,5.0
2019-05-06 00:22:32,0.9470000000000001,10.0,6.0
2019-05-06 00:22:37,0.9740000000000001,10.0,6.0
2019-05-06 00:22:38,0.961,8.0,6.0
2019-05-06 00:22:40,0.966,10.0,6.0
2019-05-06 00:22:41,0.961,10.0,6.0
2019-05-06 00:22:43,0.9655,10.0,6.0
2019-05-06 00:22:45,0.733,9.0,5.0
2019-05-06 00:22:46,0.9109999999999999,10.0,6.0
2019-05-06 00:22:48,0.9359999999999999,8.0,5.0
2019-05-06 00:22:49,0.932,9.0,6.0
