time,similarity,gateways,collaborators
2019-05-06 00:14:26,0.956,7,6
2019-05-06 00:14:28,0.98,7,6
2019-05-06 00:14:31,0.953,7,6
2019-05-06 00:14:39,0.904,8,6
2019-05-06 00:14:42,0.857,8,6
2019-05-06 00:14:48,0.9009999999999999,10,6
2019-05-06 00:14:51,0.895,10,6
2019-05-06 00:14:55,0.946,9,6
2019-05-06 00:14:58,0.9740000000000001,9,6
2019-05-06 00:15:06,0.91,8,6
2019-05-06 00:15:09,0.929,10,6
2019-05-06 00:15:34,0.93,7,6
2019-05-06 00:15:38,0.909,7,6
2019-05-06 00:15:39,0.996,8,6
2019-05-06 00:15:46,0.9590000000000001,8,6
2019-05-06 00:15:49,0.9209999999999999,9,6
2019-05-06 00:15:56,0.973,8,6
2019-05-06 00:15:58,0.96,9,6
2019-05-06 00:16:01,0.831,9,6
2019-05-06 00:16:09,0.927,8,6
2019-05-06 00:16:12,0.8809999999999999,7,6
2019-05-06 00:16:18,0.9420000000000001,9,6
2019-05-06 00:16:21,0.885,9,6
2019-05-06 00:16:24,0.951,9,6
2019-05-06 00:16:28,0.924,7,6
2019-05-06 00:16:36,0.975,7,6
2019-05-06 00:16:39,0.919,8,6
2019-05-06 00:17:04,0.91,9,6
2019-05-06 00:17:08,0.86,8,6
2019-05-06 00:17:09,0.995,10,6
2019-05-06 00:17:16,0.905,10,6
2019-05-06 00:17:19,0.8959999999999999,9,6
2019-05-06 00:17:26,0.993,9,6
2019-05-06 00:17:28,0.9620000000000001,10,6
2019-05-06 00:17:31,0.93,8,6
2019-05-06 00:17:39,0.907,7,6
2019-05-06 00:17:42,0.912,7,6
2019-05-06 00:17:48,0.9420000000000001,7,6
2019-05-06 00:17:51,0.9470000000000001,7,6
2019-05-06 00:17:54,0.902,7,6
2019-05-06 00:17:58,0.925,8,6
2019-05-06 00:18:06,0.963,8,6
2019-05-06 00:18:09,0.9009999999999999,9,6
2019-05-06 00:18:34,0.927,7,6
2019-05-06 00:18:38,0.941,6,6
2019-05-06 00:18:39,0.968,10,6
2019-05-06 00:18:46,0.917,8,6
2019-05-06 00:18:49,0.9790000000000001,8,6
2019-05-06 00:18:56,0.9540000000000001,9,6
2019-05-06 00:18:58,0.9990000000000001,7,6
2019-05-06 00:19:01,0.925,8,6
2019-05-06 00:19:09,0.915,8,6
2019-05-06 00:19:12,0.902,9,6
2019-05-06 00:19:18,0.973,10,6
2019-05-06 00:19:21,0.945,9,6
2019-05-06 00:19:25,0.9179999999999999,9,6
2019-05-06 00:19:28,0.9490000000000001,10,6
2019-05-06 00:19:36,0.96,8,6
2019-05-06 00:19:39,0.9059999999999999,9,6
2019-05-06 00:20:04,0.9179999999999999,8,6
2019-05-06 00:20:08,0.9079999999999999,8,6
2019-05-06 00:20:09,0.9520000000000001,10,6
2019-05-06 00:20:16,0.787,9,6
2019-05-06 00:20:19,0.86,9,6
2019-05-06 00:20:26,0.961,8,6
2019-05-06 00:20:28,0.972,6,6
2019-05-06 00:20:31,0.9440000000000001,7,6
2019-05-06 00:20:39,0.914,9,6
2019-05-06 00:20:42,0.914,9,6
2019-05-06 00:20:48,0.64,9,6
2019-05-06 00:20:51,0.625,8,6
2019-05-06 00:20:54,0.953,7,6
2019-05-06 00:20:58,0.9740000000000001,8,6
2019-05-06 00:21:06,0.914,7,6
2019-05-06 00:21:09,0.89,7,6
2019-05-06 00:21:34,0.919,7,6
2019-05-06 00:21:38,0.943,7,6
2019-05-06 00:21:39,0.977,7,6
2019-05-06 00:21:46,0.9490000000000001,8,6
2019-05-06 00:21:49,0.966,9,6
2019-05-06 00:21:56,0.978,8,6
2019-05-06 00:21:58,0.956,8,6
2019-05-06 00:22:01,0.972,8,6
2019-05-06 00:22:09,0.996,7,6
2019-05-06 00:22:12,0.948,8,6
2019-05-06 00:22:18,0.914,9,6
2019-05-06 00:22:21,0.9159999999999999,8,6
2019-05-06 00:22:24,0.909,9,6
2019-05-06 00:22:28,0.937,10,6
2019-05-06 00:22:36,0.972,9,6
2019-05-06 00:22:39,0.9359999999999999,9,6
